step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place
323,0.992721676826477,0.5,0.0,0.0,-3.2312612533569336,-0.00012023881572531536,-0.03108685463666916,0.0,-0.3755405843257904,0.0,0.8022914528846741,0.929027795791626,0.0,-0.26450932025909424,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.09427351504564285,0.0,34.40550994873047,0.15000000596046448,1.6518665552139282
324,0.991357684135437,0.5,0.0,0.0,-3.216205596923828,-0.00021579541498795152,-0.04433805122971535,0.0,-0.37531018257141113,0.0,0.8724474310874939,0.929027795791626,0.0,-0.29747891426086426,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.09270314127206802,0.0,34.81588363647461,0.15000000596046448,1.877403974533081
325,0.9995189309120178,0.5,0.0,0.0,-3.201611280441284,-0.00011064599675592035,-0.04928308352828026,0.0,-0.3750452399253845,0.0,0.8942842483520508,0.929027795791626,0.0,-0.34118884801864624,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08514425158500671,0.0,35.048702239990234,0.15000000596046448,2.120300769805908
326,0.9994765520095825,0.5,0.0,0.0,-3.201664686203003,-0.00015700829681009054,-0.0038849262055009604,0.0,-0.37424030900001526,0.0,0.907233715057373,0.929027795791626,0.0,-0.4120578467845917,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08343721926212311,0.0,35.18500518798828,0.15000000596046448,2.3907153606414795
327,0.9981092810630798,0.5,0.0,0.0,-3.205719232559204,-0.0003617221082095057,-0.00594621105119586,0.0,-0.37389591336250305,0.0,0.9146355986595154,0.929027795791626,0.0,-0.535097062587738,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08591034263372421,0.0,35.2618408203125,0.15000000596046448,2.691922903060913
328,0.9972030520439148,0.5,0.0,0.0,-3.2223246097564697,-0.0004046716494485736,-0.0029630218632519245,0.0,-0.37294912338256836,0.0,0.9089562296867371,0.929027795791626,0.0,-0.6955994963645935,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08792616426944733,0.0,35.29669952392578,0.15000000596046448,3.033264636993408
329,0.9999993443489075,0.5,0.0,0.0,-3.200662851333618,-0.0003104422939941287,-0.014670372009277344,0.0,-0.37472790479660034,0.0,0.9120335578918457,0.929027795791626,0.0,-0.8836289644241333,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08968323469161987,0.0,35.29669952392578,0.15000000596046448,3.4118196964263916
330,0.9996969103813171,0.5,0.0,0.0,-3.208005428314209,-0.0003450759104453027,-0.039139166474342346,0.0,-0.37372127175331116,0.0,0.918631911277771,0.929027795791626,0.0,-1.1004494428634644,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.09635314345359802,0.0,35.2618408203125,0.15000000596046448,3.8554534912109375
331,0.9964762330055237,0.5,0.0,0.0,-3.2188169956207275,-0.00028659304371103644,-0.07746536284685135,0.0,-0.3728690445423126,0.0,0.9167490601539612,0.929027795791626,0.0,-1.3465303182601929,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.10560144484043121,0.0,35.18500518798828,0.15000000596046448,4.376481056213379
332,0.9913626909255981,0.5,0.0,0.0,-3.3114991188049316,-0.0004106260312255472,-0.16109967231750488,0.0,-0.3700636923313141,0.0,0.9005624651908875,0.929027795791626,0.0,-1.6118887662887573,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.1148715615272522,0.0,35.0487060546875,0.15000000596046448,4.987701892852783
333,0.9359581470489502,0.5,0.0,0.0,-3.2038462162017822,-4.59811017208267e-05,-0.545170247554779,0.0,-0.37520304322242737,0.0,0.9400774836540222,0.929027795791626,0.0,-1.4440853595733643,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.08867000043392181,0.0,34.815887451171875,0.15000000596046448,5.558404922485352
334,0.94338059425354,0.5,0.0,0.0,-3.2929458618164062,-0.0003186334506608546,-0.22569666802883148,0.0,-0.370381236076355,0.0,1.002723217010498,0.929027795791626,0.0,-1.300903081893921,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.09546229243278503,0.0,34.405517578125,0.15000000596046448,6.203132629394531
335,0.752873957157135,0.5,0.0,0.0,-3.2716784477233887,-0.000210587473702617,-0.4498947858810425,0.0,-0.37071913480758667,0.0,1.0958194732666016,0.929027795791626,0.0,-1.1747000217437744,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0841345489025116,0.0,33.621124267578125,0.15000000596046448,6.792165279388428
336,0.43861842155456543,0.5,0.0,0.0,-3.417553663253784,-0.0005801264778710902,-0.6392587423324585,0.0,-0.3683312237262726,0.0,1.2079700231552124,0.929027795791626,0.0,-1.0564645528793335,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.06572926044464111,0.0,31.905471801757812,0.15000000596046448,7.148339748382568
337,0.09912825375795364,0.5,0.0,0.0,-3.4062881469726562,-0.000546464987564832,-1.4307308197021484,0.0,-0.3685365319252014,0.0,1.4185543060302734,0.929027795791626,0.0,-0.941811203956604,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.03943439945578575,0.0,27.338850021362305,0.15000000596046448,6.645630836486816
338,0.5085064768791199,0.5,0.0,0.0,-3.337791919708252,-0.0006120554753579199,-1.2591687440872192,0.0,-0.371471643447876,0.0,1.4926159381866455,0.929027795791626,0.0,-0.8091221451759338,0.0,-0.7099484801292419,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05610900744795799,0.0,13.14734935760498,0.15000000596046448,3.5047385692596436
339,0.6858071088790894,0.5,0.0,0.0,-4.589262962341309,-0.0016821619356051087,-0.007035619579255581,0.0,-0.3749369978904724,0.0,1.229426622390747,0.929027795791626,0.0,-0.7136262655258179,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.00035611449857242405,0.0,13.147004127502441,0.15000000596046448,2.841402292251587
340,0.6509059071540833,0.5,0.0,0.0,-4.800393581390381,-6.531009421451017e-05,-0.05535375699400902,0.0,-0.3749900758266449,0.0,0.831263542175293,0.929027795791626,0.0,-0.6106967329978943,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.002381259808316827,0.0,27.338733673095703,0.15000000596046448,5.91737699508667
341,0.7215360403060913,0.5,0.0,0.0,-4.317638874053955,-0.0003012362285517156,-0.03792021423578262,0.0,-0.3749534487724304,0.0,0.6201586127281189,0.929027795791626,0.0,-0.5118557214736938,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.020002683624625206,0.0,31.905433654785156,0.15000000596046448,6.94132661819458
342,0.7408530712127686,0.5,0.0,0.0,-3.7201154232025146,-7.992635073605925e-05,-0.027075622230768204,0.0,-0.3749563694000244,0.0,0.6343259215354919,0.929027795791626,0.0,-0.4155871868133545,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.033631209284067154,0.0,33.62110900878906,0.15000000596046448,7.375486850738525
343,0.7358620166778564,0.5,0.0,0.0,-3.3657147884368896,-0.001519503304734826,-0.017072148621082306,0.0,-0.3749176859855652,0.0,0.6507259011268616,0.929027795791626,0.0,-0.3253919780254364,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.038239166140556335,0.0,34.40550994873047,0.15000000596046448,7.623134613037109
344,0.716079831123352,0.5,0.0,0.0,-3.2277743816375732,-0.0020810014102607965,-0.020518649369478226,0.0,-0.3749128580093384,0.0,0.6494281888008118,0.929027795791626,0.0,-0.24291037023067474,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.12511059641838074,0.0,34.81588363647461,0.15000000596046448,7.800824165344238
345,0.8862166404724121,0.5,0.0,0.0,-3.205965518951416,-0.00037039752351120114,-0.004146106541156769,0.0,-0.4761075973510742,0.0,0.6782429814338684,0.929027795791626,0.0,-0.1877531111240387,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.02664273791015148,0.0,35.048702239990234,0.15000000596046448,7.943920612335205
346,0.9995036125183105,0.5,0.0,0.0,-3.218261241912842,-0.10126365721225739,-0.02005445398390293,0.0,-0.7504669427871704,0.0,0.7761749625205994,0.929027795791626,0.0,-0.16371604800224304,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.12489184737205505,0.0,35.18500518798828,0.15000000596046448,8.031521797180176
347,0.9940251708030701,0.5,0.0,0.0,-3.2058887481689453,-0.0007030665292404592,-0.008636628277599812,0.0,-0.7499232888221741,0.0,0.8697392344474792,0.929027795791626,0.0,-0.1377551406621933,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05410681664943695,0.0,35.2618408203125,0.15000000596046448,7.965668201446533
348,0.9998919367790222,0.5,0.0,0.0,-3.2001383304595947,-0.00018021243158727884,-0.012028126046061516,0.0,-0.7498735785484314,0.0,0.918446958065033,0.929027795791626,0.0,-0.11036098003387451,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05157911777496338,0.0,35.29669952392578,0.15000000596046448,7.8927202224731445
349,0.9953760504722595,0.5,0.0,0.0,-3.2004456520080566,-0.00019321386935189366,-0.012251568958163261,0.0,-0.7497819662094116,0.0,0.9297066330909729,0.929027795791626,0.0,-0.08151143044233322,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.04859967902302742,0.0,35.29669952392578,0.15000000596046448,7.815001010894775
350,0.9834887385368347,0.5,0.0,0.0,-3.204892158508301,-0.00021484690660145134,-0.00102945975959301,0.0,-0.7492920160293579,0.0,0.9635574221611023,0.929027795791626,0.0,-0.05359983071684837,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.046127695590257645,0.0,35.2618408203125,0.15000000596046448,7.73032283782959
351,0.9586816430091858,0.5,0.0,0.0,-3.2129759788513184,-0.004672444425523281,-0.0017060328973457217,0.0,-0.7475807070732117,0.0,0.995858371257782,0.929027795791626,0.0,-0.03000347688794136,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.04362766444683075,0.0,35.18500518798828,0.15000000596046448,7.6391377449035645
352,0.8492090702056885,0.5,0.0,0.0,-3.200275182723999,-0.0002770668070297688,-0.026728881523013115,0.0,-0.7492406368255615,0.0,1.0501092672348022,0.929027795791626,0.0,-0.02951681613922119,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05821053683757782,0.0,35.0487060546875,0.15000000596046448,7.546667098999023
353,0.9386885762214661,0.5,0.0,0.0,-3.2156760692596436,-0.004123293329030275,-0.0012668515555560589,0.0,-0.7487450838088989,0.0,1.078429102897644,0.929027795791626,0.0,-0.055426452308893204,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.13629096746444702,0.0,34.815887451171875,0.15000000596046448,7.42775297164917
354,0.9566409587860107,0.5,0.0,0.0,-3.232414722442627,-0.00038357629091478884,-0.014748654328286648,0.0,-0.7473801374435425,0.0,1.0715597867965698,0.929027795791626,0.0,-0.0803108736872673,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.05024907365441322,0.0,34.405517578125,0.15000000596046448,7.266528129577637
355,0.9979135394096375,0.5,0.0,0.0,-3.2337918281555176,-0.007860091514885426,-0.1636582911014557,0.0,-0.747743546962738,0.0,1.0157216787338257,0.929027795791626,0.0,-0.10088498145341873,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.25547850131988525,0.0,33.621124267578125,0.15000000596046448,7.024197101593018
356,0.9943370819091797,0.5,0.0,0.0,-3.281460762023926,-0.004382895305752754,-0.21793965995311737,0.0,-0.746673047542572,0.0,0.9584451913833618,0.929027795791626,0.0,-0.11326641589403152,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.1936129331588745,0.0,31.905471801757812,0.15000000596046448,6.588999271392822
357,0.8298770785331726,0.5,0.0,0.0,-3.247994899749756,-0.017025889828801155,-0.5186245441436768,0.0,-0.7509132623672485,0.0,0.8560364842414856,0.929027795791626,0.0,-0.11558359116315842,0.0,-0.896873414516449,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0
358,0.6182523369789124,0.5,0.0,0.0,-3.2072067260742188,-0.0004123500839341432,-0.7325955629348755,0.0,-0.7483327984809875,0.0,0.7273418307304382,0.929027795791626,0.0,-0.11409630626440048,0.0,-15.025568008422852,2.0,0.0,0.0,-19.999998092651367,4.0,0.0,0.0,-0.08167287707328796,0.0,13.147359848022461,0.15000000596046448,2.6366682052612305
359,0.17156049609184265,0.5,0.0,0.0,-3.2080187797546387,-0.010623406618833542,-0.5754920244216919,0.0,-0.37609270215034485,0.0,0.5264084935188293,0.929027795791626,0.0,-0.13541994988918304,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.2294427752494812,0.0,13.146994590759277,0.15000000596046448,0.12437140196561813
360,0.23119337856769562,0.5,0.0,0.0,-3.229316234588623,-0.0012305205455049872,-0.36685439944267273,0.0,-0.3752554655075073,0.0,0.37794455885887146,0.929027795791626,0.0,-0.1977054923772812,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.13811099529266357,0.0,27.338733673095703,0.15000000596046448,0.31441831588745117
361,0.7216917872428894,0.5,0.0,0.0,-3.218639612197876,-0.0011880467645823956,-0.16485093533992767,0.0,-0.3751099407672882,0.0,0.40217259526252747,0.929027795791626,0.0,-0.2601306438446045,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.08869107067584991,0.0,31.90542984008789,0.15000000596046448,0.4326421320438385
362,0.9470818638801575,0.5,0.0,0.0,-3.2193329334259033,-0.00015956067363731563,-0.04862861707806587,0.0,-0.37529265880584717,0.0,0.5983066558837891,0.929027795791626,0.0,-0.3087349832057953,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.07111596316099167,0.0,33.62110900878906,0.15000000596046448,0.5233770608901978
363,0.9788059592247009,0.5,0.0,0.0,-3.215400457382202,-5.8869754866464064e-05,-0.010900902561843395,0.0,-0.3752833902835846,0.0,0.7747737169265747,0.929027795791626,0.0,-0.35151103138923645,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.06699036061763763,0.0,34.40550994873047,0.15000000596046448,0.6090726852416992
364,0.9959560036659241,0.5,0.0,0.0,-3.22029185295105,-0.00014261422620620579,-0.01348333153873682,0.0,-0.37537574768066406,0.0,0.8552309274673462,0.929027795791626,0.0,-0.3966452479362488,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.06582048535346985,0.0,34.81588363647461,0.15000000596046448,0.6980629563331604
365,0.9899415969848633,0.5,0.0,0.0,-3.2042417526245117,-0.0002546959149185568,-0.005090714432299137,0.0,-0.37516382336616516,0.0,0.8792603611946106,0.929027795791626,0.0,-0.4542417824268341,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.06691859662532806,0.0,35.048702239990234,0.15000000596046448,0.797580361366272
366,0.9852478504180908,0.5,0.0,0.0,-3.210236072540283,-0.00031278369715437293,-0.00661562941968441,0.0,-0.37522247433662415,0.0,0.8810836672782898,0.929027795791626,0.0,-0.5290149450302124,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.07209879904985428,0.0,35.18500518798828,0.15000000596046448,0.9117467999458313
367,0.9616101980209351,0.5,0.0,0.0,-3.2079274654388428,-0.00038944007246755064,-0.0014461333630606532,0.0,-0.3738236725330353,0.0,0.8598859310150146,0.929027795791626,0.0,-0.6432782411575317,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.07312078028917313,0.0,35.2618408203125,0.15000000596046448,1.0483896732330322
368,0.9808101654052734,0.5,0.0,0.0,-3.2077555656433105,-0.00025792987435124815,-0.00363425281830132,0.0,-0.3751310408115387,0.0,0.8502907156944275,0.929027795791626,0.0,-0.8103407025337219,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.07890913635492325,0.0,35.29669952392578,0.15000000596046448,1.2035465240478516
369,0.9642255306243896,0.5,0.0,0.0,-3.2042272090911865,-0.00040350997005589306,-0.0060449340380728245,0.0,-0.3741675615310669,0.0,0.8428798913955688,0.929027795791626,0.0,-1.0174764394760132,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.08236339688301086,0.0,35.29669952392578,0.15000000596046448,1.3917105197906494
370,0.9664613008499146,0.5,0.0,0.0,-3.230060577392578,-0.00033429922768846154,-0.02010972984135151,0.0,-0.37244337797164917,0.0,0.8422697186470032,0.929027795791626,0.0,-1.2528417110443115,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0863279178738594,0.0,35.2618408203125,0.15000000596046448,1.616754174232483
371,0.9921423196792603,0.5,0.0,0.0,-3.2328877449035645,-0.00023891899036243558,-0.10598830133676529,0.0,-0.37225937843322754,0.0,0.8501352667808533,0.929027795791626,0.0,-1.5237497091293335,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.08517155051231384,0.0,35.18500518798828,0.15000000596046448,1.8739187717437744
372,0.9990037679672241,0.5,0.0,0.0,-3.240809679031372,-0.000158332142746076,-0.220163956284523,0.0,-0.37182581424713135,0.0,0.8882948160171509,0.929027795791626,0.0,-1.344548225402832,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.07169803977012634,0.0,35.0487060546875,0.15000000596046448,2.1444149017333984
373,0.9876775741577148,0.5,0.0,0.0,-1.6106754541397095,-0.0003635073662735522,-0.29231181740760803,0.0,-0.37327244877815247,0.0,0.9387218356132507,0.929027795791626,0.0,-1.2818142175674438,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.07647973299026489,0.0,34.815887451171875,0.15000000596046448,2.445050001144409
374,0.9768987894058228,0.5,0.0,0.0,-3.290843963623047,-0.00027313362807035446,-0.06230298802256584,0.0,-0.37041959166526794,0.0,0.9789654016494751,0.929027795791626,0.0,-1.14150869846344,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.07764792442321777,0.0,34.405517578125,0.15000000596046448,2.7822446823120117
375,0.8283036947250366,0.5,0.0,0.0,-3.2837462425231934,-0.00023331608099397272,-0.3128679096698761,0.0,-0.3705116808414459,0.0,1.0414096117019653,0.929027795791626,0.0,-1.0159651041030884,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.06717607378959656,0.0,33.62112808227539,0.15000000596046448,3.0997109413146973
376,0.3870091736316681,0.5,0.0,0.0,-3.245335817337036,-0.0001363635528832674,-0.8139035701751709,0.0,-0.3715253472328186,0.0,1.1849126815795898,0.929027795791626,0.0,-0.907291829586029,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0466337576508522,0.0,31.905475616455078,0.15000000596046448,3.288001537322998
377,0.0799875557422638,0.5,0.0,0.0,-3.3077023029327393,-0.00028915563598275185,-1.5713857412338257,0.0,-0.3703058362007141,0.0,1.4273914098739624,0.929027795791626,0.0,-0.8143479228019714,0.0,-0.6146097183227539,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.026525914669036865,0.0,27.338855743408203,0.15000000596046448,3.075852870941162
378,0.5453197956085205,0.5,0.0,0.0,-3.319558620452881,-0.11914464086294174,-1.5024757385253906,0.0,-0.3748507797718048,0.0,1.509842872619629,0.929027795791626,0.0,-0.728262722492218,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0023155277594923973,0.0,-13.147370338439941,0.15000000596046448,-3.0881781578063965
379,0.6356651186943054,0.5,0.0,0.0,-4.255223751068115,-0.0002690802502911538,-0.025683000683784485,0.0,-0.37496668100357056,0.0,1.2221972942352295,0.929027795791626,0.0,-0.6219673156738281,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.007840831764042377,0.0,13.14698314666748,0.15000000596046448,3.075204849243164
380,0.5990496277809143,0.5,0.0,0.0,-4.516709804534912,-5.038459494244307e-05,-0.01839524693787098,0.0,-0.3749817907810211,0.0,0.803836464881897,0.929027795791626,0.0,-0.5199119448661804,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.009472772479057312,0.0,27.338727951049805,0.15000000596046448,6.359332084655762
381,0.6373946070671082,0.5,0.0,0.0,-3.936232328414917,-0.00037770409835502505,-0.04205367714166641,0.0,-0.37495848536491394,0.0,0.5842307806015015,0.929027795791626,0.0,-0.42847198247909546,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.02542736753821373,0.0,31.90542984008789,0.15000000596046448,7.360156536102295
382,0.6338130831718445,0.5,0.0,0.0,-3.5526435375213623,-0.0008429914596490562,-0.04870138689875603,0.0,-0.3748783469200134,0.0,0.5861430168151855,0.929027795791626,0.0,-0.3383617401123047,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0917355939745903,0.0,33.62110900878906,0.15000000596046448,7.657577991485596
383,0.5874461531639099,0.5,0.0,0.0,-3.2642111778259277,-5.905007492401637e-05,-0.01241686288267374,0.0,-0.37489068508148193,0.0,0.5839036107063293,0.929027795791626,0.0,-0.2539633512496948,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.051907047629356384,0.0,34.40550994873047,0.15000000596046448,7.725191116333008
384,0.6471479535102844,0.5,0.0,0.0,-3.202122926712036,-0.00045900323311798275,-0.004713177680969238,0.0,-0.3750021457672119,0.0,0.5829111337661743,0.929027795791626,0.0,-0.188054159283638,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.04295322671532631,0.0,34.81588363647461,0.15000000596046448,7.707697868347168
385,0.9673575758934021,0.5,0.0,0.0,-3.2075204849243164,-0.00040413756505586207,-0.014541463926434517,0.0,-0.6670743823051453,0.0,0.6603609919548035,0.929027795791626,0.0,-0.14636534452438354,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.02865412086248398,0.0,35.048702239990234,0.15000000596046448,7.647131443023682
386,0.9928402304649353,0.5,0.0,0.0,-3.2025105953216553,-0.0006506536155939102,-0.02639010176062584,0.0,-0.7501662969589233,0.0,0.7809258699417114,0.929027795791626,0.0,-0.12455212324857712,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.05801915004849434,0.0,35.185001373291016,0.15000000596046448,7.704230308532715
387,0.959449052810669,0.5,0.0,0.0,-3.2012715339660645,-0.00015161263581831008,-0.014171604998409748,0.0,-0.7499783039093018,0.0,0.8542293906211853,0.929027795791626,0.0,-0.10486878454685211,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.05486327409744263,0.0,35.2618408203125,0.15000000596046448,7.843197822570801
388,0.9990935921669006,0.5,0.0,0.0,-3.200063467025757,-7.434970757458359e-05,-0.015690283849835396,0.0,-0.7499608397483826,0.0,0.8711037039756775,0.929027795791626,0.0,-0.08167066425085068,0.0,-13.087940216064453,2.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.043551839888095856,0.0,35.29669952392578,0.15000000596046448,7.971220970153809
