step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
20,0.3884062170982361,0.5,0.0,0.0,-5.368577480316162,-0.16159388422966003,-1.9601517915725708,0.0,-0.35122808814048767,0.0,6.166311905531074e-11,-1.7995565974870953e-12,0.0,-0.7486306428909302,0.0,-0.27371764183044434,0.0,0.0,0.0,-19.999998092651367,0.0,0.0,0.0,-3.7280759811401367,0.0,-27.338790893554688,0.15000000596046448,-0.00015949748922139406,-0.16331109404563904,0.43479591608047485,-0.1872902661561966,0.16196869313716888,-0.024451879784464836,-0.9739992022514343,-0.035991132259368896,0.0,0.0,0.39652952551841736,0.19929178059101105,0.1725291758775711,-0.7415512800216675,0.20359840989112854,0.1558331698179245,0.008483078330755234,-0.03475918993353844,0.07778336852788925,0.0658673569560051,0.2557675540447235,-0.06730066984891891,-0.4320964813232422,-0.5362520813941956,0.44206368923187256,-0.037439242005348206,-32.194732666015625,-26.981645584106445,-0.23344531655311584,-0.972369909286499,-0.4030154347419739,-0.07103978097438812,0.870029091835022,-0.03625679016113281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.5607492327690125,0.5,0.0,0.0,-5.376652240753174,-0.002463952638208866,-1.4644837379455566,0.0,-0.3500821888446808,0.0,5.4684604067212206e-11,-1.7995565974870953e-12,0.0,-0.594243049621582,0.0,-0.27371764183044434,0.0,0.0,0.0,-19.999998092651367,0.0,0.0,0.0,-4.347883224487305,0.0,-31.90545082092285,0.15000000596046448,-0.00024446213501505554,-0.1783299744129181,0.7389569878578186,0.13707365095615387,0.15428312122821808,-0.04069697856903076,-0.952893853187561,-0.035991132259368896,0.0,0.0,0.3995373845100403,0.20019513368606567,0.18882371485233307,-0.670050323009491,0.1986074000597,0.08541029691696167,-0.0035268841311335564,0.05658458545804024,0.004990100860595703,0.07148706167936325,0.2992364168167114,-0.07204589247703552,-0.43046846985816956,-0.6823230981826782,0.4722523093223572,-0.07216440141201019,-40.875633239746094,-18.550262451171875,-0.3826834559440613,-0.9238795042037964,-0.3813818097114563,-0.056855544447898865,0.8621581792831421,-0.0363372266292572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.7561133503913879,0.5,0.0,0.0,-5.4783148765563965,-0.29037216305732727,-0.6156758069992065,0.0,-0.7517247200012207,0.0,3.593020325709517e-11,-1.7995565974870953e-12,0.0,-0.47542238235473633,0.0,-7.1695237159729,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-4.835540771484375,0.0,0.0,0.15000000596046448,0.0,0.19499431550502777,0.5067167282104492,-0.032554611563682556,0.162805438041687,-0.00715845450758934,-1.0132931470870972,-0.035991132259368896,0.0,0.0,0.3873652219772339,0.1915830671787262,0.1782538741827011,-0.582903265953064,0.17252680659294128,0.00021953321993350983,-0.003591771237552166,0.0228901207447052,0.056574609130620956,0.03419990465044975,0.21262501180171967,-0.11951327323913574,-0.10505317896604538,-0.1763242483139038,0.3714602589607239,-0.1160573959350586,-44.912689208984375,-11.822879791259766,-0.5224984288215637,-0.8526402711868286,-0.35847628116607666,-0.047908663749694824,0.8540032505989075,-0.03655064105987549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.41274213790893555,0.5,0.0,0.0,-5.255873680114746,-0.233426034450531,-0.1302718073129654,0.0,-0.7329975962638855,0.0,6.0732751293313125e-12,-1.7995565974870953e-12,0.0,-0.42492780089378357,0.0,-7.1695237159729,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.8165359497070312,0.0,0.0,0.15000000596046448,0.0,0.14087490737438202,-1.8419246673583984,-0.1427760124206543,0.11836260557174683,0.0029407888650894165,-1.0291805267333984,-0.035991132259368896,0.0,0.0,0.38044822216033936,0.1871565282344818,0.1630212813615799,-0.5530682802200317,0.17086873948574066,0.011610465124249458,-0.007427271921187639,-0.020165635272860527,-0.0005340338102541864,-0.19673602283000946,0.3153414726257324,0.05698234960436821,0.07559020817279816,-0.0015210151905193925,0.1661468893289566,-0.011634573340415955,-46.90163803100586,-14.825912475585938,-0.6494479775428772,-0.7604060173034668,-0.3436340391635895,-0.04677143692970276,0.829936683177948,-0.03646180033683777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0862150490283966,0.5,0.0,0.0,-4.581056118011475,-0.002643932355567813,-0.9606026411056519,0.0,-0.751410722732544,0.0,-3.6165730132875495e-11,-1.7995565974870953e-12,0.0,-0.36291366815567017,0.0,-7.1695237159729,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-2.9438819885253906,0.0,0.0,0.15000000596046448,0.0,0.16247569024562836,-2.9740638732910156,-0.1823994666337967,0.15292994678020477,-0.01328694075345993,-0.9525492787361145,-0.035991132259368896,0.0,0.0,0.36703935265541077,0.1792016327381134,0.11052528023719788,-0.47222164273262024,0.20925945043563843,0.0089830681681633,0.0018948307260870934,-0.08716433495283127,-0.07452678680419922,-0.27090927958488464,0.4153670370578766,0.17890508472919464,-0.08121716976165771,0.035284437239170074,0.06533081829547882,0.1806265115737915,-37.35109329223633,-17.016855239868164,-0.7604057788848877,-0.6494482755661011,-0.33889010548591614,-0.047908246517181396,0.7981126308441162,-0.03654170036315918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.07475021481513977,0.5,0.0,0.0,-4.171846866607666,-0.0034108906984329224,-0.5691787600517273,0.0,-0.7506011724472046,0.0,-7.137795215994558e-11,-1.7995565974870953e-12,0.0,-0.3129654824733734,0.0,-7.1695237159729,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-2.979236125946045,0.0,0.0,0.15000000596046448,0.0,-0.024719953536987305,-2.747333288192749,0.07004408538341522,0.02577190473675728,0.0406644307076931,-0.968006432056427,-0.035991132259368896,0.0,0.0,0.3650936484336853,0.15806171298027039,0.05611332505941391,-0.3867150545120239,0.2521677613258362,0.006662696599960327,0.0021373573690652847,-0.025247400626540184,-0.11696165055036545,-0.3345555365085602,0.381212055683136,0.19755001366138458,-0.0071017504669725895,0.05067247152328491,0.08660353720188141,0.24234351515769958,-29.836387634277344,-17.682296752929688,-0.8526400327682495,-0.5224987268447876,-0.33484184741973877,-0.04818606376647949,0.7670840620994568,-0.036940887570381165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.07377888262271881,0.5,0.0,0.0,-3.911491870880127,-0.010624890215694904,-0.13895340263843536,0.0,-0.7517958283424377,0.0,-8.170981252719756e-11,-1.7995565974870953e-12,0.0,-0.27466443181037903,0.0,-7.1695237159729,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-2.9199507236480713,0.0,0.0,0.15000000596046448,0.0,0.03695197403430939,-2.7166361808776855,-0.10850308835506439,0.017498288303613663,0.04267304018139839,-1.0006548166275024,-0.035991132259368896,0.0,0.0,0.36915653944015503,0.15366393327713013,0.002151617780327797,-0.3185770511627197,0.27159473299980164,0.008262941613793373,0.009978501126170158,-0.06802157312631607,-0.11105082184076309,-0.2947775721549988,0.353436142206192,0.17337527871131897,-0.06781601160764694,0.0501956008374691,0.11594177782535553,0.27221885323524475,-26.111101150512695,-17.556486129760742,-0.9238795042037964,-0.38268357515335083,-0.3311662971973419,-0.048473626375198364,0.7354390621185303,-0.03713393211364746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.06409269571304321,0.5,0.0,0.0,-3.556976079940796,-0.01622162200510502,-0.0039075701497495174,0.0,-0.7508044838905334,0.0,-8.311004662253652e-11,-1.7995565974870953e-12,0.0,-0.24732910096645355,0.0,-7.1695237159729,0.4000000059604645,0.0,0.0,4.0,0.0,0.0,0.0,-2.953904867172241,0.0,0.0,0.15000000596046448,0.0,0.11719988286495209,-3.0502536296844482,-0.07865001261234283,-0.033620093017816544,-0.017790645360946655,-1.0044232606887817,-0.035991132259368896,0.0,0.0,0.3595365285873413,0.1268974095582962,-0.0707896277308464,-0.23191386461257935,0.32071736454963684,0.0009722700342535973,0.003974936902523041,-0.039961446076631546,-0.0771094262599945,-0.3188492953777313,0.3976938724517822,0.12024252861738205,-0.061200857162475586,0.0012919068103656173,0.11529745161533356,0.31707924604415894,-25.50688362121582,-17.7103214263916,-0.972369909286499,-0.2334454506635666,-0.3276931345462799,-0.04870025813579559,0.7039047479629517,-0.03736591339111328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.052126187831163406,0.5,0.0,0.0,-3.2915737628936768,-0.13241980969905853,-0.04228910058736801,0.0,-0.7389169931411743,0.0,-8.494929759628178e-11,-1.7995565974870953e-12,0.0,-0.23195813596248627,0.0,-7.1695237159729,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.05833101272583,0.0,0.0,0.15000000596046448,0.0,0.19731967151165009,-3.1626412868499756,-0.10988672822713852,-0.1598632037639618,-0.04322485253214836,-1.014089822769165,-0.035991132259368896,0.0,0.0,0.35168129205703735,0.10746680200099945,-0.1332000494003296,-0.1565074473619461,0.3556797504425049,-0.0012757200747728348,-0.0016963211819529533,-0.0034472704865038395,-0.09508595615625381,-0.31570345163345337,0.36683788895606995,0.16791920363903046,0.0969613566994667,0.05983128771185875,0.094881072640419,0.3903552293777466,-26.977140426635742,-19.146102905273438,-0.9969173073768616,-0.07845911383628845,-0.32612666487693787,-0.0488748699426651,0.6739408373832703,-0.03757467865943909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.06665822118520737,0.5,0.0,0.0,-3.202650308609009,-0.0023498814553022385,-0.014843952842056751,0.0,-0.7498001456260681,0.0,-8.572233201054047e-11,-1.7995565974870953e-12,0.0,-0.22944191098213196,0.0,-7.1695237159729,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.8074167966842651,0.0,0.0,0.15000000596046448,0.0,-0.04000924527645111,-2.661897659301758,0.13956795632839203,-0.14890234172344208,-0.04351582005620003,-0.9376147985458374,-0.035991132259368896,0.0,0.0,0.35125449299812317,0.08653952926397324,-0.1928238868713379,-0.0892564207315445,0.39957475662231445,0.005513141863048077,0.0063423700630664825,0.04303031042218208,-0.07564140111207962,-0.2654057443141937,0.37256351113319397,0.14886151254177094,-0.06204850226640701,0.07487212866544724,0.07500000298023224,0.47009947896003723,-26.798015594482422,-17.943790435791016,-0.9969173073768616,0.07845913618803024,-0.32625895738601685,-0.04908762872219086,0.6468693017959595,-0.0377170592546463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.1030813455581665,0.5,0.0,0.0,-3.220759630203247,-0.005605198908597231,-0.08131548762321472,0.0,-0.7472962141036987,0.0,-8.310473836870003e-11,-1.7995565974870953e-12,0.0,-0.24325095117092133,0.0,-7.1695237159729,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.10795629024505615,0.0,35.2618408203125,0.15000000596046448,89.32746887207031,-0.1693592369556427,-2.572144031524658,0.1625591665506363,-0.25000643730163574,-0.0015721209347248077,-1.0158803462982178,-0.035991132259368896,0.0,0.0,0.3668898046016693,0.07091875374317169,-0.2344895750284195,-0.026808563619852066,0.4319668412208557,0.004337881691753864,-0.003925061319023371,0.04530487209558487,-0.08574134111404419,-0.23139028251171112,0.259577214717865,0.1682674139738083,-0.10234185308218002,-0.032525334507226944,0.08184577524662018,0.5298210978507996,-26.82413101196289,-20.79462432861328,-0.972369909286499,0.23344546556472778,-0.32676979899406433,-0.04921258985996246,0.6249459981918335,-0.03791600465774536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.06968548148870468,0.5,0.0,0.0,-3.3137385845184326,-0.002371443435549736,-0.06796059012413025,0.0,-0.7500474452972412,0.0,-8.111381011310925e-11,-1.7995565974870953e-12,0.0,-0.2957932651042938,0.0,-7.1695237159729,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.04390965402126312,-2.5228662490844727,0.12630905210971832,-0.26783013343811035,-0.0026778653264045715,-0.9276658296585083,-0.035991132259368896,0.0,0.0,0.3671362102031708,0.0590289831161499,-0.28543856739997864,0.0369044691324234,0.4762079119682312,0.001090669073164463,0.005555354058742523,0.029833823442459106,-0.11469297856092453,-0.2883572280406952,0.3171423375606537,0.32390323281288147,-0.01957196556031704,-0.042140666395425797,0.09684325754642487,0.6700084805488586,-24.495311737060547,-19.631532669067383,-0.9238796234130859,0.3826831579208374,-0.3293245732784271,-0.04929634928703308,0.614863932132721,-0.039271339774131775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.08078549802303314,0.5,0.0,0.0,-3.3948442935943604,-0.002609638497233391,-0.23787589371204376,0.0,-0.7500535845756531,0.0,-8.0845205530089e-11,-1.7995565974870953e-12,0.0,-0.39272862672805786,0.0,-7.1695237159729,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,-0.10391067713499069,-2.563026189804077,-0.057960107922554016,-0.2872813045978546,-0.03094729781150818,-0.9116009473800659,-0.035991132259368896,0.0,0.0,0.3648293614387512,0.05119907110929489,-0.34600672125816345,0.10165257006883621,0.5568350553512573,-0.007226813584566116,-0.001698194071650505,0.023268312215805054,-0.08304502815008163,-0.23614101111888885,0.10913336277008057,0.35691943764686584,0.037382662296295166,-0.03461943194270134,0.07124783098697662,0.8166770339012146,-22.372726440429688,-24.020160675048828,-0.8526402711868286,0.522498369216919,-0.3398687541484833,-0.050141870975494385,0.6248999834060669,-0.042739108204841614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.37324920296669006,0.5,0.0,0.0,-3.5880565643310547,-0.002592422068119049,-2.673333168029785,0.0,-0.7500455379486084,0.0,-7.289558540124474e-11,-1.7995565974870953e-12,0.0,-0.4853231906890869,0.0,-7.1695237159729,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.13528816401958466,-1.4399316310882568,0.14948298037052155,-0.37962085008621216,0.02934763953089714,-0.915458083152771,-0.035991132259368896,0.0,0.0,0.38559460639953613,0.0306744035333395,-0.38667032122612,0.09352811425924301,0.6372471451759338,-0.008276277221739292,-0.0024055936373770237,0.0524757020175457,-0.05604460835456848,-0.18316490948200226,-0.19814924895763397,0.3739774227142334,-0.012264499440789223,0.035847362130880356,-0.07977084815502167,0.9712783694267273,-10.972676277160645,-35.73875427246094,-0.7604060769081116,0.6494479179382324,-0.37785956263542175,-0.05425705015659332,0.6559966802597046,-0.04564183950424194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.689133882522583,0.5,0.0,0.0,-4.21047306060791,-3.222765008104034e-05,-18.919979095458984,0.0,-0.37499991059303284,0.0,-5.459947771679907e-11,-1.7995565974870953e-12,0.0,-0.5969482660293579,0.0,-7.1695237159729,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.14557002484798431,-0.807134747505188,-0.020980104804039,-0.3727458417415619,0.012759219855070114,-0.9467856287956238,-0.035991132259368896,0.0,0.0,0.3881717920303345,0.02708284743130207,-0.3884320855140686,0.0029282253235578537,0.7064880728721619,0.0802617147564888,0.0058972835540771484,0.04608204588294029,-0.004581454675644636,-0.07545208930969238,-0.40665942430496216,0.3997056186199188,0.42837896943092346,-0.03728422150015831,-0.40411609411239624,1.1108763217926025,25.290727615356445,-59.756221771240234,-0.6494481563568115,0.7604058980941772,-0.41880443692207336,-0.05683337152004242,0.7052711248397827,-0.04899686574935913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.980304479598999,0.5,0.0,0.0,-3.3308629989624023,-0.00270579825155437,-10.492622375488281,0.0,-0.3748844265937805,0.0,-3.100966705638086e-11,-1.7995565974870953e-12,0.0,-0.7310371398925781,0.0,-7.1695237159729,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,-0.0727476179599762,0.15430723130702972,0.194974884390831,-0.360367089509964,-0.005014918744564056,-0.9666802883148193,-0.035991132259368896,0.0,0.0,0.42385825514793396,0.024875106289982796,-0.40215831995010376,-0.07306021451950073,0.7685835957527161,0.14681163430213928,0.002288444899022579,0.08630498498678207,0.005840688943862915,-0.015318172983825207,-0.35470786690711975,0.1001162901520729,0.33530497550964355,-0.02423900179564953,-0.22583182156085968,0.7431449890136719,44.87428283691406,-85.5550537109375,-0.522498607635498,0.8526401519775391,-0.45415136218070984,-0.056821390986442566,0.7424700260162354,-0.045704737305641174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.21879537403583527,0.5,0.0,0.0,-4.345730304718018,-0.1358497142791748,-0.8424408435821533,0.0,-0.33361703157424927,0.0,4.717879732718533e-12,-1.7995565974870953e-12,0.0,-0.7780411839485168,0.0,-2.2024667263031006,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.189882516860962,0.0,-31.905454635620117,0.15000000596046448,-0.010176725685596466,-0.0015384256839752197,1.1314568519592285,-0.12837928533554077,-0.3613509237766266,0.04713049158453941,-0.9678689241409302,-0.035991132259368896,0.0,0.0,0.42330464720726013,0.03394750505685806,-0.3925319314002991,-0.1351209282875061,0.7486280798912048,0.21516036987304688,0.010531576350331306,-0.016418805345892906,0.10944189876317978,0.10483948141336441,-0.36944669485092163,-0.18060755729675293,0.38084569573402405,-0.28232383728027344,-0.28272587060928345,0.4058670699596405,37.91797637939453,-91.53308868408203,-0.3826834261417389,0.9238795638084412,-0.46697232127189636,-0.05611151456832886,0.7462198734283447,-0.036784350872039795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.03567123785614967,0.5,0.0,0.0,-4.062417507171631,-0.13440535962581635,-0.07786529511213303,0.0,-0.2970145642757416,0.0,4.8125857465830535e-11,-1.7995565974870953e-12,0.0,-0.7636274695396423,0.0,-2.2024667263031006,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.7089836597442627,0.0,-27.338796615600586,0.15000000596046448,-0.01192239299416542,0.16137723624706268,2.7510457038879395,-0.026190727949142456,-0.38881242275238037,0.007532451301813126,-0.9808856844902039,-0.035991132259368896,0.0,0.0,0.4087240397930145,0.0381578654050827,-0.3452552556991577,-0.21654662489891052,0.6994276642799377,0.301186203956604,0.015305927023291588,-0.014136922545731068,0.09822280704975128,0.23452447354793549,-0.3390917479991913,-0.38064831495285034,0.3229089677333832,-0.3901022672653198,-0.2674488425254822,0.25799328088760376,35.2728271484375,-90.65695190429688,-0.23344528675079346,0.9723699688911438,-0.4582425653934479,-0.0615215003490448,0.735708475112915,-0.03592975437641144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0034851552918553352,0.5,0.0,0.0,-3.8380134105682373,-0.01074157003313303,-0.3058895468711853,0.0,-0.28276246786117554,0.0,8.889036035020226e-11,-1.7995565974870953e-12,0.0,-0.7592904567718506,0.0,-2.2024667263031006,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.029105527326464653,0.0,-13.147197723388672,0.15000000596046448,-0.00569142447784543,-0.18544766306877136,3.5371577739715576,0.06840656697750092,-0.3251279294490814,0.02453763410449028,-1.0035979747772217,-0.035991132259368896,0.0,0.0,0.4069354236125946,0.06669925153255463,-0.2773415744304657,-0.2949348986148834,0.6212716698646545,0.37196213006973267,0.02755811996757984,-0.0216189157217741,0.13757555186748505,0.31484222412109375,-0.40234604477882385,-0.44220003485679626,0.3645460307598114,-0.0345652811229229,-0.3865675926208496,0.1924869269132614,30.358047485351562,-88.12408447265625,-0.07845942676067352,0.9969173073768616,-0.42743489146232605,-0.06099732220172882,0.7359381914138794,-0.03634518384933472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.0007199096726253629,0.5,0.0,0.0,-3.72582745552063,-0.01868600584566593,-0.15977264940738678,0.0,-0.3750007152557373,0.0,1.1351600909259574e-10,-1.7995565974870953e-12,0.0,-0.7883838415145874,0.0,-2.2024667263031006,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.03746864199638367,3.986917734146118,0.07639704644680023,-0.2274140566587448,0.0024872273206710815,-0.9778724908828735,-0.035991132259368896,0.0,0.0,0.39404281973838806,0.08670873939990997,-0.20735330879688263,-0.37182876467704773,0.5352693796157837,0.4554778039455414,0.00027785729616880417,-0.0086036566644907,0.16843318939208984,0.42938023805618286,-0.3202916085720062,-0.40057554841041565,0.3411213457584381,-0.0015194922452792525,-0.5196995139122009,0.1289687156677246,26.363744735717773,-88.09164428710938,0.07845882326364517,0.9969173669815063,-0.7614060640335083,-0.059732675552368164,0.7381565570831299,-0.03689287602901459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.0010745456675067544,0.5,0.0,0.0,-3.3355872631073,-0.18651989102363586,-0.02114763669669628,0.0,-0.3753940463066101,0.0,1.2690344608490278e-10,-1.7995565974870953e-12,0.0,-0.8448511362075806,0.0,-2.461097240447998,0.0,0.0,0.0,-19.999998092651367,0.0,0.0,0.0,-0.7842355370521545,0.0,27.338787078857422,0.15000000596046448,0.008921411819756031,0.0027223974466323853,3.327526569366455,0.1537259966135025,-0.1791793704032898,0.018170353025197983,-1.0012688636779785,-0.035991132259368896,0.0,0.0,0.37051305174827576,0.12564069032669067,-0.13207748532295227,-0.43531444668769836,0.4566536247730255,0.5166065692901611,-0.0025539305061101913,-0.02762444131076336,0.17330758273601532,0.39942222833633423,-0.3321763575077057,-0.41800108551979065,0.4259943664073944,-0.39416295289993286,-0.5583744049072266,0.16635507345199585,26.019433975219727,-86.67979431152344,0.2334451675415039,0.9723699688911438,-0.7136461734771729,-0.05660082399845123,0.7454655170440674,-0.0365690141916275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.0009818854741752148,0.5,0.0,0.0,-3.2051610946655273,-0.001192437601275742,-0.0537627674639225,0.0,-0.37439286708831787,0.0,1.3031824230846922e-10,-1.7995565974870953e-12,0.0,-0.9220929145812988,0.0,-2.461097240447998,0.4000000059604645,0.0,0.0,-19.999998092651367,0.0,0.0,0.0,-0.012969248928129673,0.0,31.90545082092285,0.15000000596046448,0.010746425949037075,0.1685916632413864,3.4629485607147217,0.06180025637149811,-0.07420477271080017,0.03879418596625328,-1.0002648830413818,-0.035991132259368896,0.0,0.0,0.36782485246658325,0.14734050631523132,-0.057919591665267944,-0.49240267276763916,0.3881690204143524,0.5959148406982422,-0.004288646392524242,-0.03132437542080879,0.08147269487380981,0.335598886013031,-0.26105770468711853,-0.41715675592422485,0.4320392310619354,0.016635119915008545,-0.5994505286216736,0.1954689621925354,24.84169578552246,-84.6831283569336,0.38268330693244934,0.9238795638084412,-0.6635026931762695,-0.05714218318462372,0.7443956136703491,-0.03672663867473602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.000649576133582741,0.5,0.0,0.0,-3.2175402641296387,-0.00124286487698555,-0.04996417462825775,0.0,-0.37585967779159546,0.0,1.3068977844366003e-10,-1.7995565974870953e-12,0.0,-1.0360770225524902,0.0,-2.461097240447998,0.4000000059604645,0.0,0.0,-19.999998092651367,0.0,0.0,0.0,-0.008048992604017258,0.0,33.62111282348633,0.15000000596046448,0.011215349659323692,-0.11646339297294617,3.3709475994110107,-0.034388765692710876,0.005605611950159073,0.030351709574460983,-1.018772840499878,-0.035991132259368896,0.0,0.0,0.3591882586479187,0.16421864926815033,0.010732758790254593,-0.545251727104187,0.30109524726867676,0.6904232501983643,-0.008894726634025574,0.03685874491930008,0.13496723771095276,0.3726665675640106,-0.3225306570529938,-0.39409545063972473,0.43118929862976074,0.015764450654387474,-0.6950779557228088,0.17059101164340973,24.745716094970703,-82.45211029052734,0.5224984884262085,0.8526402115821838,-0.6149947643280029,-0.060872361063957214,0.7447159290313721,-0.03681434690952301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.0012035034596920013,0.5,0.0,0.0,-3.2635498046875,-0.001580783980898559,-0.190455362200737,0.0,-0.37617507576942444,0.0,1.307501051872606e-10,-1.7995565974870953e-12,0.0,-1.1906546354293823,0.0,-2.461097240447998,0.4000000059604645,0.0,0.0,-19.999998092651367,0.0,0.0,0.0,-0.0013312313240021467,0.0,34.40550994873047,0.15000000596046448,0.011402398347854614,0.02891257405281067,2.9932172298431396,-0.14482824504375458,0.05138298496603966,0.04489221051335335,-0.9492913484573364,-0.035991132259368896,0.0,0.0,0.35872209072113037,0.20392952859401703,0.06319347769021988,-0.5998373627662659,0.23010219633579254,0.7575311064720154,0.009344063699245453,0.032273054122924805,0.10990134626626968,0.25353720784187317,-0.2961292862892151,-0.2837121784687042,0.43769165873527527,-0.010644802823662758,-0.7756617069244385,0.158487930893898,24.16005516052246,-78.12823486328125,0.649448037147522,0.760405957698822,-0.5741176009178162,-0.0680210292339325,0.7449316382408142,-0.03687886893749237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.002206574659794569,0.5,0.0,0.0,-3.284174919128418,-0.0014675899874418974,-0.09136997163295746,0.0,-0.3762405514717102,0.0,1.2778926528067558e-10,-1.7995565974870953e-12,0.0,-1.3907153606414795,0.0,-2.461097240447998,0.4000000059604645,0.0,0.0,-19.999998092651367,0.0,0.0,0.0,-0.0005972987855784595,0.0,34.815887451171875,0.15000000596046448,0.011512241326272488,-0.013335183262825012,2.341824531555176,0.0018942654132843018,0.12911005318164825,-0.023175513371825218,-1.0377005338668823,-0.035991132259368896,0.0,0.0,0.36961251497268677,0.22519981861114502,0.12315746396780014,-0.6706002950668335,0.18146774172782898,0.8549497127532959,0.007406147196888924,-0.0038176269736140966,0.1684798002243042,0.19582270085811615,-0.31735607981681824,-0.23799791932106018,0.41030049324035645,0.014728891663253307,-0.8507927060127258,0.1390174925327301,23.794189453125,-75.12871551513672,0.7604060173034668,0.649448037147522,-0.5445618629455566,-0.07796283066272736,0.7450063228607178,-0.036908507347106934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
