step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
114,0.6789708733558655,0.5,0.0,0.0,-3.205230474472046,-2.4850018235156313e-05,-0.23305213451385498,0.0,-0.7501920461654663,0.0,-6.345463737789103e-11,-1.0671778044590852e-10,0.0,-0.04649335891008377,0.0,-2.5056405067443848,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.022106919437646866,0.0,34.405517578125,0.15000000596046448,-5.4057154585951395e-11,-6.903595750618052e-11,5.030041921177952e-12,4.678505846622549e-12,-2.131583104469925e-11,296.604736328125,-2.7321488821341333e-11,0.15776725113391876,-0.7328504920005798,0.07702340185642242,-0.050724633038043976,0.018777374178171158,-1.0248980522155762,-2.1343555450439453,0.0,0.0,0.3113349378108978,-0.7550759315490723,-0.01742808148264885,-0.0949496403336525,0.09888150542974472,-0.0015462776646018028,0.0018795710057020187,0.002394509268924594,-0.045797329396009445,-0.10214062035083771,0.014920676127076149,0.10171226412057877,-0.0029583245050162077,-0.048386406153440475,-0.06560152769088745,0.14780272543430328,-7.533769607543945,-2.9827828407287598,-0.6494489312171936,0.7604051828384399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.7324241399765015,0.5,0.0,0.0,-3.2094883918762207,-0.0006678425124846399,-2.4031906127929688,0.0,-0.5896022319793701,0.0,-7.178162925169929e-11,-1.0671778044590852e-10,0.0,-0.06667065620422363,0.0,-2.5056405067443848,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.018699510022997856,0.0,33.62112045288086,0.15000000596046448,-5.40471313537072e-11,-7.131393392478813e-11,5.03091839021419e-12,4.668054137679789e-12,-2.132585601166692e-11,289.5897521972656,-2.504350546383982e-11,-0.021990835666656494,-0.6956155300140381,0.10088993608951569,0.010515160858631134,0.04594030603766441,-1.0208278894424438,-2.1343555450439453,0.0,0.0,0.32902222871780396,-0.7534129619598389,-0.03895163536071777,-0.10801953822374344,0.1276499330997467,0.035628609359264374,0.0033926041796803474,0.005918943788856268,-0.12286286801099777,-0.09647373110055923,-0.05993037298321724,0.1256496012210846,0.21349792182445526,0.0008850455633364618,-0.11315697431564331,0.1721162497997284,7.572504043579102,-6.463687896728516,-0.5224995017051697,0.8526395559310913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.9875446557998657,0.5,0.0,0.0,-3.20877742767334,-0.00010762626334326342,-0.10882756859064102,0.0,-0.3749088943004608,0.0,-8.790298350325187e-11,-1.0671778044590852e-10,0.0,-0.11489536613225937,0.0,-2.5056405067443848,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06976793706417084,0.0,31.905460357666016,0.15000000596046448,-5.3972392527468216e-11,-7.375799970787966e-11,5.035879699355483e-12,4.719078426640433e-12,-2.140059310318243e-11,273.0353698730469,-2.2599434476577862e-11,0.0619693249464035,-1.9872740507125854,0.1656719297170639,-0.10960814356803894,0.013003285974264145,-0.969395637512207,-2.1343555450439453,0.0,0.0,0.3151768445968628,-0.7775089740753174,-0.07184959948062897,-0.1130245104432106,0.1678704470396042,0.0793561115860939,-0.004872199613600969,0.06295851618051529,-0.14289015531539917,-0.17412951588630676,-0.011561030521988869,0.35478487610816956,0.2893603444099426,-0.014092564582824707,-0.06729176640510559,0.30424970388412476,10.828740119934082,-6.9737091064453125,-0.3826844096183777,0.9238791465759277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.9478830695152283,0.5,0.0,0.0,-3.248481035232544,-0.00043669133447110653,-0.19587837159633636,0.0,-0.3748577833175659,0.0,-1.0405670769486619e-10,-1.0671778044590852e-10,0.0,-0.17050893604755402,0.0,-2.5056405067443848,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06733649969100952,0.0,27.33881187438965,0.15000000596046448,-5.3885937378872484e-11,-7.575345212229578e-11,5.042196694893253e-12,4.7366797983894315e-12,-2.148704998650164e-11,232.19754028320312,-2.0603989001055645e-11,-0.18798333406448364,-2.162963628768921,-0.15327095985412598,-0.10201418399810791,-0.010157577693462372,-0.9488014578819275,-2.1343555450439453,0.0,0.0,0.32170984148979187,-0.8094742894172668,-0.10002050548791885,-0.08773399889469147,0.23837171494960785,0.1351221352815628,-0.009108527563512325,0.033083226531744,-0.10084640979766846,-0.20548267662525177,0.07566338777542114,0.2903067469596863,0.25907421112060547,0.03712094947695732,-0.02948680706322193,0.314375102519989,11.948092460632324,-11.25545597076416,-0.23344634473323822,0.9723696708679199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.6661755442619324,0.5,0.0,0.0,-3.321751117706299,-0.001204836182296276,-0.17897582054138184,0.0,-0.3748226761817932,0.0,-1.0346403594985176e-10,-1.0671778044590852e-10,0.0,-0.21637284755706787,0.0,-2.5056405067443848,0.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.029065940529108047,0.0,13.147237777709961,0.15000000596046448,-5.3813856148998696e-11,-7.579250421718697e-11,5.0482838395704555e-12,4.329211902159846e-12,-2.1559131216375427e-11,110.95941162109375,-2.056493864088793e-11,0.03037908673286438,-0.599541962146759,-0.1611836552619934,-0.08012792468070984,0.045488547533750534,-1.029894471168518,-2.1343555450439453,0.0,0.0,0.3404144048690796,-0.8203117847442627,-0.12044543772935867,-0.12864333391189575,0.2551129162311554,0.18599151074886322,-0.008235486224293709,0.06547669321298599,-0.06993142515420914,-0.01610640250146389,-0.14661213755607605,-0.03747991472482681,0.2420927733182907,0.015181327238678932,-0.12150315940380096,0.14146189391613007,11.093542098999023,-15.394170761108398,-0.07846003025770187,0.9969172477722168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.09344577044248581,0.5,0.0,0.0,-3.8417253494262695,-0.006825637072324753,-0.00868942216038704,0.0,-0.3779298663139343,0.0,-7.434723670041166e-11,-1.0671778044590852e-10,0.0,-0.2810213267803192,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.029314346611499786,0.0,13.147115707397461,0.15000000596046448,-5.350903053980005e-11,-7.531423401596626e-11,5.4202402115233195e-12,3.836716968436127e-12,-6.299754468086505e-11,118.46805572509766,-2.1043212311555592e-11,-0.030632540583610535,0.8356340527534485,-0.14425641298294067,-0.11380350589752197,0.04644856974482536,-0.9445409178733826,-2.1343555450439453,0.0,0.0,0.331526517868042,-0.8378710150718689,-0.12067975848913193,-0.20225152373313904,0.20240043103694916,0.28162112832069397,0.00475824810564518,0.012958794832229614,-0.058971572667360306,0.039786845445632935,-0.40186959505081177,-0.1503113955259323,0.3717697262763977,-0.10149456560611725,-0.6270543932914734,0.10536570101976395,10.459234237670898,-15.852112770080566,0.07845822721719742,0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.05912614241242409,0.5,0.0,0.0,-4.804592609405518,-3.474469849606976e-05,-0.03798913210630417,0.0,-0.3741288185119629,0.0,-4.1140292561525627e-11,-1.0671778044590852e-10,0.0,-0.3636232316493988,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.05385880917310715,0.0,27.338773727416992,0.15000000596046448,-5.3459705412484126e-11,-7.536885698877782e-11,6.347219624891487e-12,3.844315057260905e-12,-6.304686633873402e-11,247.45347595214844,-2.0988584134573607e-11,-0.10360083729028702,1.0184094905853271,-0.032388150691986084,-0.05061810836195946,-0.03904733061790466,-0.9951735734939575,-2.1343555450439453,0.0,0.0,0.32619455456733704,-0.8349354863166809,-0.10415778309106827,-0.2844705581665039,0.1761421412229538,0.3539718985557556,-0.005487326066941023,0.01842922531068325,-0.01607379876077175,0.08188328891992569,-0.41111356019973755,-0.207271009683609,0.42558223009109497,-0.012554118409752846,-1.0459940433502197,0.06490229815244675,8.628948211669922,-15.330750465393066,0.23344457149505615,0.9723700881004333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.029994377866387367,0.5,0.0,0.0,-4.810986518859863,-8.682458428665996e-05,-0.04909270256757736,0.0,-0.37367260456085205,0.0,-2.1900484897807715e-11,-1.0671778044590852e-10,0.0,-0.46160122752189636,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06248428300023079,0.0,31.905445098876953,0.15000000596046448,-5.3954542222900415e-11,-7.543755897732041e-11,7.314274186320802e-12,3.848242904891386e-12,-6.255203299776468e-11,290.4384460449219,-2.0919876941860593e-11,0.0250856876373291,1.4556738138198853,0.029370620846748352,-0.09578970074653625,-0.015380453318357468,-0.9734688401222229,-2.1343555450439453,0.0,0.0,0.3370148241519928,-0.8343443274497986,-0.07515077292919159,-0.35173800587654114,0.11904477328062057,0.43905627727508545,0.01025356911122799,0.015658944845199585,-0.05661289766430855,0.11029284447431564,-0.3578137457370758,-0.2732445299625397,0.3998499810695648,0.016854334622621536,-1.0770260095596313,-0.006494799628853798,6.422308921813965,-15.515012741088867,0.382682740688324,0.9238798022270203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.017849203199148178,0.5,0.0,0.0,-4.80299186706543,-3.895910776918754e-05,-0.052399054169654846,0.0,-0.37461748719215393,0.0,-1.3943228516222206e-11,-1.0671778044590852e-10,0.0,-0.5803012251853943,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06903280317783356,0.0,33.62111282348633,0.15000000596046448,-5.5063922171916246e-11,-7.551258923710336e-11,8.302081244693227e-12,3.85109132083894e-12,-6.14426565181958e-11,307.9667663574219,-2.084485362097155e-11,0.10835377871990204,1.4961248636245728,-0.15721912682056427,-0.02153526246547699,-0.021888718008995056,-0.9986820220947266,-2.1343555450439453,0.0,0.0,0.32224583625793457,-0.8335860967636108,-0.04652649164199829,-0.43732938170433044,0.08288360387086868,0.507996678352356,0.009732790291309357,0.029314149171113968,0.0421743169426918,0.1934659481048584,-0.3958851993083954,-0.3039250075817108,0.3948628008365631,-0.011222580447793007,-1.0235344171524048,-0.052704282104969025,4.150595664978027,-15.242566108703613,0.5224980115890503,0.8526405096054077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.013895705342292786,0.5,0.0,0.0,-3.9523468017578125,-5.194473942538025e-06,-0.06556965410709381,0.0,-0.3751771152019501,0.0,-7.481165860412364e-12,-1.0671778044590852e-10,0.0,-0.7285798192024231,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06764964759349823,0.0,34.40550994873047,0.15000000596046448,-5.653193191346162e-11,-7.558949993713426e-11,9.33711614969912e-12,3.852954413852139e-12,-5.997464330720348e-11,317.16656494140625,-2.076793945149369e-11,-0.16360285878181458,1.5270589590072632,0.11009912192821503,-0.014631785452365875,-0.01749524101614952,-1.0104230642318726,-2.1343555450439453,0.0,0.0,0.3176760673522949,-0.8350951075553894,0.00014818087220191956,-0.5072959661483765,0.03294935077428818,0.5958393812179565,0.0047006793320178986,-0.010958892293274403,-0.00032197535620070994,0.12656407058238983,-0.41264238953590393,-0.22376571595668793,0.41005125641822815,0.00047174692736007273,-0.9696087837219238,-0.09020929038524628,1.6935797929763794,-15.960704803466797,0.6494475603103638,0.7604063749313354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.008031168952584267,0.5,0.0,0.0,-3.2935879230499268,-0.0003080306632909924,-0.06209980323910713,0.0,-0.37596848607063293,0.0,-2.3164987723173214e-12,-1.0671778044590852e-10,0.0,-0.7297623157501221,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.06994745135307312,0.0,34.815887451171875,0.15000000596046448,-5.2288028073999016e-11,-7.567815818454449e-11,1.0068983841149404e-11,3.852337719656429e-12,-6.421854714666608e-11,323.32000732421875,-2.0679282938806942e-11,-0.07883591204881668,2.0243725776672363,0.07279177010059357,0.07775221765041351,-0.04684837535023689,-1.0343031883239746,-2.1343555450439453,0.0,0.0,0.3331056535243988,-0.8363180160522461,0.036312319338321686,-0.5871368050575256,-0.035963669419288635,0.5144060850143433,0.0051541561260819435,-0.043277133256196976,0.0431591235101223,0.21730540692806244,-0.39007240533828735,-0.28719666600227356,-0.43813538551330566,0.027759576216340065,-0.8452107310295105,-0.11475025117397308,-0.21045725047588348,-17.563373565673828,0.7604056000709534,0.6494484543800354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.07298921793699265,0.5,0.0,0.0,-3.2088406085968018,-0.001541490200906992,-0.07208653539419174,0.0,-0.3751722276210785,0.0,-7.502479540399953e-12,-1.0671778044590852e-10,0.0,-0.9315543174743652,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03983275219798088,0.0,35.048702239990234,0.15000000596046448,-5.3320080989349705e-11,-7.574189192505187e-11,1.1134939324752846e-11,3.85426456375737e-12,-6.318649770076235e-11,327.19012451171875,-2.0615547463576078e-11,0.17720665037631989,0.7513380646705627,0.16515059769153595,0.03303584083914757,0.03168633207678795,-0.9659445285797119,-2.1343555450439453,0.0,0.0,0.3278077244758606,-0.83600252866745,0.06760812550783157,-0.6577435731887817,-0.08353183418512344,0.5894842743873596,-0.003501905594021082,0.022846806794404984,-0.05891687422990799,0.04836304858326912,-0.2735665440559387,-0.18448734283447266,0.39338549971580505,0.04218410328030586,-0.7922630906105042,-0.1445932537317276,2.4563100337982178,-17.86884307861328,0.85263991355896,0.5224989652633667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.3437877893447876,0.5,0.0,0.0,-3.271764039993286,-0.0011614583199843764,-0.030754713341593742,0.0,-0.37287190556526184,0.0,-2.5914225626477716e-11,-1.0671778044590852e-10,0.0,-1.093042254447937,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.023449763655662537,0.0,35.18500518798828,0.15000000596046448,-5.5617614680425476e-11,-7.578836169752634e-11,1.1821208074913603e-11,3.8540199677472575e-12,-6.088896747913353e-11,329.72344970703125,-2.0569081160548564e-11,-0.18273288011550903,-0.17329004406929016,-0.12415703386068344,0.09338198602199554,-0.01188281923532486,-0.990345299243927,-2.1343555450439453,0.0,0.0,0.3204161822795868,-0.8600679039955139,0.061898402869701385,-0.6905844211578369,-0.0891886055469513,0.6691798567771912,-0.008766204118728638,-0.013972008600831032,-0.07119414210319519,-0.03530252352356911,-0.12040980160236359,-0.021664319559931755,0.3930782377719879,0.01154791098088026,-0.6788120269775391,-0.1630886346101761,1.3944933414459229,-19.259815216064453,0.9238793849945068,0.38268381357192993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.5509945154190063,0.5,0.0,0.0,-1.8504276275634766,-0.00022854216513223946,-0.023877471685409546,0.0,-0.3729456663131714,0.0,-5.020334148397865e-11,-1.0671778044590852e-10,0.0,-1.2155226469039917,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.018614303320646286,0.0,35.2618408203125,0.15000000596046448,-5.945058334511089e-11,-7.582833666530675e-11,1.2163194063052885e-11,3.852564101070044e-12,-5.705599187555421e-11,331.53851318359375,-2.0529102723321202e-11,-0.1741923987865448,-0.3654690980911255,-0.17088904976844788,0.0737466812133789,0.01019759476184845,-1.0377682447433472,-2.1343555450439453,0.0,0.0,0.3288991451263428,-0.8548301458358765,0.06057041138410568,-0.6973788142204285,-0.10275322943925858,0.7459833025932312,0.009453527629375458,0.04445815086364746,-0.04858655855059624,-0.043923210352659225,0.08552931994199753,-7.40706964279525e-05,0.3986375033855438,0.008692788891494274,-0.6292536854743958,-0.14392562210559845,1.0722001791000366,-20.770130157470703,0.9723698496818542,0.23344571888446808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.492346853017807,0.5,0.0,0.0,-3.20316743850708,-9.759696695255116e-05,-0.01767599582672119,0.0,-0.3744918406009674,0.0,-6.315101219733776e-11,-1.0671778044590852e-10,0.0,-1.0548477172851562,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.030048580840229988,0.0,35.29669952392578,0.15000000596046448,-5.895172544567728e-11,-7.587733913405614e-11,1.1361246145258352e-11,3.8505123568788324e-12,-5.7554849774987815e-11,333.2132873535156,-2.0480101989295285e-11,0.10585103929042816,-0.02464728057384491,0.03319922089576721,0.07636159658432007,0.037706244736909866,-0.9607458710670471,-2.1343555450439453,0.0,0.0,0.3353092670440674,-0.8700205683708191,0.05530386418104172,-0.6686810255050659,-0.09933643788099289,0.6771619319915771,-0.007401486858725548,0.004106629174202681,-0.03428873419761658,0.006138760130852461,0.15145698189735413,-0.07119440287351608,-0.3817954957485199,-0.022865725681185722,-0.5982282757759094,-0.13847099244594574,-0.08988796174526215,-21.415233612060547,0.9969173073768616,0.07845938950777054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.552588164806366,0.5,0.0,0.0,-3.2328031063079834,-0.00012376501399558038,-0.06013346090912819,0.0,-0.37323981523513794,0.0,-6.674963359820651e-11,-1.0671778044590852e-10,0.0,-1.1471880674362183,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.023124566301703453,0.0,35.29669952392578,0.15000000596046448,-6.437998051334048e-11,-7.591921535876622e-11,1.135334794927223e-11,3.848153566632373e-12,-5.2126598176771566e-11,334.3691711425781,-2.0438230968755633e-11,0.05857820808887482,-0.23764614760875702,0.11603514850139618,0.03718849644064903,-0.04943595826625824,-0.9846808910369873,-2.1343555450439453,0.0,0.0,0.32383033633232117,-0.8957748413085938,0.04518520087003708,-0.653081476688385,-0.11602822691202164,0.7545732855796814,-0.005645143799483776,-0.04061773046851158,-0.06798293441534042,-0.009082639589905739,0.0975666418671608,-0.054480113089084625,0.40283289551734924,0.025990892201662064,-0.550230085849762,-0.15665696561336517,2.344564914703369,-21.125144958496094,0.9969173669815063,-0.07845886051654816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0.5714525580406189,0.5,0.0,0.0,-3.213287830352783,-0.0001285134203499183,-0.0022560276556760073,0.0,-0.37391558289527893,0.0,-6.74674205392023e-11,-1.0671778044590852e-10,0.0,-1.2470134496688843,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.025308893993496895,0.0,35.2618408203125,0.15000000596046448,-7.075279251367306e-11,-7.596417245236964e-11,1.1566352910163946e-11,3.845236629107518e-12,-4.575378270699204e-11,335.2826843261719,-2.0393270405705266e-11,-0.030932128429412842,-0.3062843084335327,-0.16381751000881195,0.049300264567136765,0.03814337030053139,-0.9867773652076721,-2.1343555450439453,0.0,0.0,0.32771191000938416,-0.9042900204658508,0.038662560284137726,-0.6065035462379456,-0.10738778114318848,0.8371264934539795,0.00679585337638855,-0.03535560891032219,-0.0771593451499939,-0.08363169431686401,0.1643897145986557,0.017258865758776665,0.3708012104034424,0.009865045547485352,-0.507862389087677,-0.14824502170085907,2.137507915496826,-21.550426483154297,0.9723699688911438,-0.2334451973438263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.5369763374328613,0.5,0.0,0.0,-3.2049999237060547,-0.0002434087946312502,-0.045109208673238754,0.0,-0.3751974105834961,0.0,-6.83763323738873e-11,-1.0671778044590852e-10,0.0,-1.0456469058990479,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.03557572141289711,0.0,35.18500518798828,0.15000000596046448,-7.242068056356743e-11,-7.601859419725798e-11,1.0121094934367747e-11,3.841239392537998e-12,-4.408589812654462e-11,336.05950927734375,-2.0338839987199542e-11,0.07214288413524628,-0.07683252543210983,-0.1656922698020935,0.0658617615699768,-0.025675155222415924,-0.9937825798988342,-2.1343555450439453,0.0,0.0,0.33505865931510925,-0.9108668565750122,0.02601463906466961,-0.5685569047927856,-0.12027174979448318,0.7491478323936462,-0.009441133588552475,-0.03745901584625244,-0.060359496623277664,0.011548459529876709,0.19834963977336884,-0.04946158453822136,-0.37284886837005615,0.0374249629676342,-0.4628567099571228,-0.13391096889972687,0.016502872109413147,-21.45029067993164,0.9238795638084412,-0.38268333673477173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.6867311000823975,0.5,0.0,0.0,-3.2196414470672607,-0.0001617573288967833,-0.12112472951412201,0.0,-0.3737097978591919,0.0,-7.053067158091508e-11,-1.0671778044590852e-10,0.0,-1.136554479598999,0.0,-2.8552591800689697,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,0.0,-0.02564028836786747,0.0,35.0487060546875,0.15000000596046448,-7.956418857091307e-11,-7.606436314144815e-11,1.0625526500329663e-11,3.8370443974922175e-12,-3.6942386649752024e-11,336.026611328125,-2.0293074512456322e-11,0.06464619934558868,-0.5798412561416626,-0.0229586660861969,0.04575604572892189,0.032202962785959244,-0.9911441802978516,-2.1343555450439453,0.0,0.0,0.3395867347717285,-0.9333754181861877,0.026292411610484123,-0.5119942426681519,-0.1186847910284996,0.820763885974884,-0.007063752971589565,0.0007001757621765137,-0.09732435643672943,-0.025810275226831436,0.25388196110725403,-0.018365835770964622,0.4000021517276764,-0.04854459688067436,-0.3679197430610657,-0.16138185560703278,3.3862316608428955,-20.58563232421875,0.8526402115821838,-0.5224985480308533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
